date,symbol,signal_time,entry_price,quantity,position_rs,stop_loss,target,rr,strategies_fired,agreeing_count,composite_score,driver_strategy,reason,exit_time,exit_price,exit_reason,result,pnl_rs,pnl_pct,predicted_win_pct,conviction_tier
2022-07-27,NTPC,SHORT,09:25,150.0175,3332,499858.31,150.485,149.0825,2.0,"ADX-FILTER,BEAR-ENGULF,CAMARILLA,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,STOCHASTIC,SUPERTREND,VPOC",4,33.0,CAMARILLA,"CAMARILLA: reversal at H3=150.02, target L3=149.08",12:40,149.0825,TARGET_HIT,EXACT_WIN,2388.48,0.48,47.7,STANDARD
2022-07-28,HEROMOTOCO,SHORT,09:35,2613.0,191,499083.0,2626.0649999999996,2569.3908163265305,3.34,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,SR-BREAK,SUPERTREND,VPOC,VWAP-STDDEV",5,36.5,VPOC,VPOC: rejection at VPOC=2608.96,10:15,2626.0649999999996,STOP_HIT,LOSS,-3224.5,-0.65,47.7,STANDARD
2022-07-29,ITC,SHORT,09:20,251.1,1991,499940.1,252.25,248.79999999999998,2.0,"ADX-FILTER,BOLLINGER,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SUPERTREND",5,33.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=251.10,10:45,248.79999999999998,TARGET_HIT,EXACT_WIN,3853.09,0.77,48.4,STANDARD
2022-08-01,BEL,SHORT,09:15,91.98499999999999,5435,499938.47,92.36999999999999,91.215,2.0,"BOLLINGER,CAMARILLA,FAILED-BO,FIRST-CANDLE,ORB-30,PIN-BAR,REL-STR,RSI-EXT,SUPERTREND,VPOC,VWAP-STDDEV",4,30.5,CAMARILLA,"CAMARILLA: reversal at H3=91.98, target L3=91.22",10:05,91.215,TARGET_HIT,EXACT_WIN,3458.52,0.69,48.3,STANDARD
2022-08-02,APOLLOHOSP,SHORT,09:20,4306.65,116,499571.4,4352.2027499999995,4190.05,2.56,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,FIRST-CANDLE,MACD,PIN-BAR,RSI-EXT,SUPERTREND",4,27.0,BEAR-ENGULF,"Bear Engulf at resistance 4293.75, vol 6.6×",15:15,4327.2,TIME_EXIT,LOSS,-3113.49,-0.62,48.5,STANDARD
2022-08-03,CHAMBLFERT,SHORT,09:20,332.35,1504,499854.4,335.55,325.95000000000005,2.0,"BEAR-ENGULF,FAILED-BO,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,STOCHASTIC,SUPERTREND,VPOC",4,30.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=332.35,09:40,325.95000000000005,TARGET_HIT,EXACT_WIN,8902.39,1.78,47.5,STANDARD
2022-08-04,IRCTC,SHORT,10:10,644.25,776,499938.0,647.9969387755102,635.5530612244897,2.32,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,SUPERTREND,VPOC",5,39.0,VPOC,VPOC: rejection at VPOC=643.16,11:45,635.5530612244897,TARGET_HIT,EXACT_WIN,6023.86,1.2,48.1,STANDARD
2022-08-05,HINDPETRO,SHORT,09:15,140.35,3562,499926.7,142.0065,137.15,1.93,"BOLLINGER,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND,VWAP-REV",6,33.125,FAILED-BO,"Failed BO: bull trap above 140.60, reversed on vol 3.3×",10:45,137.15,TARGET_HIT,EXACT_WIN,10676.11,2.14,48.6,STANDARD
2022-08-08,JSWSTEEL,SHORT,09:15,669.475,746,499428.35,669.725,668.975,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,CPR,FAILED-BO,FIRST-CANDLE,MACD,ORB-30,PDH-PDL,PIN-BAR,VPOC",5,36.0,CPR,"CPR: narrow CPR, breakdown below BC=669.48",09:20,668.975,TARGET_HIT,EXACT_WIN,-354.92,-0.07,49.0,STANDARD
2022-08-10,ADANIENSOL,SHORT,09:15,3445.85,145,499648.25,3463.0792499999993,3269.6938775510203,10.22,"ADX-FILTER,CPR,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VPOC",5,36.0,VPOC,VPOC: rejection at VPOC=3445.74,15:05,3463.0792499999993,STOP_HIT,LOSS,-3228.1,-0.65,48.1,STANDARD
2022-08-11,AMBUJACEM,SHORT,09:15,380.8525,1312,499678.48,381.70500000000004,379.1475,2.0,"CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,39.0,CAMARILLA,"CAMARILLA: reversal at H3=380.85, target L3=379.15",10:05,379.1475,TARGET_HIT,EXACT_WIN,1509.77,0.3,48.0,STANDARD
2022-08-12,GRASIM,SHORT,09:20,1600.8874999999998,312,499476.9,1608.175,1586.3125,2.0,"BOLLINGER,CAMARILLA,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,RSI-EXT,STOCHASTIC,SUPERTREND,VWAP-REV",5,33.125,CAMARILLA,"CAMARILLA: reversal at H3=1600.89, target L3=1586.31",10:40,1586.3125,TARGET_HIT,EXACT_WIN,3821.8,0.77,48.2,STANDARD
2022-08-16,DIXON,SHORT,13:50,3898.85,128,499052.8,3930.5549999999994,3815.4,2.63,"BEAR-ENGULF,BOLLINGER,CAMARILLA,FIRST-CANDLE,MACD,ORB-30,PDH-PDL,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-REV,VWAP-STDDEV",5,42.625,BEAR-ENGULF,"Bear Engulf at resistance 3894.90, vol 2.6×",15:15,3897.2,TIME_EXIT,LOSS,-516.3,-0.1,47.9,STANDARD
2022-08-17,SBIN,SHORT,09:15,529.03375,945,499936.89,531.4675000000001,524.16625,2.0,"BOLLINGER,CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,RSI-EXT,STOCHASTIC,SUPERTREND,VPOC",5,39.0,CAMARILLA,"CAMARILLA: reversal at H3=529.03, target L3=524.17",15:15,527.7,TIME_EXIT,WIN,532.29,0.11,48.3,STANDARD
2022-08-18,NESTLEIND,SHORT,09:25,983.1,508,499414.8,986.6,976.1,2.0,"BEAR-ENGULF,FIRST-CANDLE,MACD,OPEN-WEAK,ORB-15,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC",4,27.125,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=983.10,10:25,976.1,TARGET_HIT,EXACT_WIN,2829.92,0.57,47.9,STANDARD
2022-08-19,M&M,SHORT,09:15,1269.2125,393,498800.51,1275.675,1256.2875,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",4,39.0,CAMARILLA,"CAMARILLA: reversal at H3=1269.21, target L3=1256.29",09:35,1256.2875,TARGET_HIT,EXACT_WIN,4355.15,0.87,47.6,STANDARD
2022-08-22,ABB,SHORT,09:25,2915.2925,171,498515.02,2945.7349999999997,2854.4075,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PIN-BAR,STOCHASTIC,SUPERTREND",5,30.0,CAMARILLA,"CAMARILLA: reversal at H3=2915.29, target L3=2854.41",10:10,2854.4075,TARGET_HIT,EXACT_WIN,9690.4,1.94,47.9,STANDARD
2022-08-23,LICI,SHORT,09:25,339.16125,1474,499923.68,340.5225,336.43875,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,MACD,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,REL-STR,STOCHASTIC,VPOC",5,36.125,CAMARILLA,"CAMARILLA: reversal at H3=339.16, target L3=336.44",11:10,336.43875,TARGET_HIT,EXACT_WIN,3286.45,0.66,48.3,STANDARD
2022-08-24,BPCL,SHORT,09:25,143.85,3475,499878.75,144.21666666666667,143.11666666666665,2.0,"ADX-FILTER,CPR,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VPOC",4,36.0,CPR,"CPR: narrow CPR, breakdown below BC=143.85",09:35,143.11666666666665,TARGET_HIT,EXACT_WIN,1821.05,0.36,48.1,STANDARD
2022-08-25,COFORGE,SHORT,09:20,744.0,672,499968.0,750.0,732.0,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND",7,45.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=744.00,15:15,737.0,TIME_EXIT,WIN,3977.82,0.8,48.3,STANDARD
2022-08-26,MOTHERSON,SHORT,09:15,56.07,8917,499976.19,56.510000000000005,55.190000000000005,2.0,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,INTRADAY-STRUCT,MACD,ORB-30,PIN-BAR,SR-BREAK,SUPERTREND,VPOC,VWAP-STDDEV",5,36.5,CAMARILLA,"CAMARILLA: reversal at H3=56.07, target L3=55.19",15:15,55.43,TIME_EXIT,WIN,4981.27,1.0,47.8,STANDARD
2022-08-29,HINDUNILVR,SHORT,09:50,2594.9,192,498220.8,2612.799,2562.2,1.83,"ADX-FILTER,DAILY-BIAS,DBL-TOP,FAILED-BO,MACD,OPEN-WEAK,PDH-PDL,PIN-BAR",5,25.349999999999998,FAILED-BO,"Failed BO: bull trap above 2597.80, reversed on vol 1.5×",15:15,2571.8,TIME_EXIT,WIN,3711.25,0.74,49.7,STANDARD
2022-08-30,AFFLE,SHORT,09:20,1341.35,372,498982.2,1354.7399999999998,1253.1,6.59,"BEAR-ENGULF,BOLLINGER,CAMARILLA,CPR,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND",4,36.0,BEAR-ENGULF,"Bear Engulf at resistance 1347.25, vol 4.0×",15:15,1313.75,TIME_EXIT,WIN,9545.55,1.91,48.0,STANDARD
2022-09-01,BATAINDIA,SHORT,09:15,1957.51625,255,499166.64,1973.2324999999998,1926.08375,2.0,"BOLLINGER,CAMARILLA,CPR,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,REL-STR,RSI-EXT,SUPERTREND",4,33.0,CAMARILLA,"CAMARILLA: reversal at H3=1957.52, target L3=1926.08",09:30,1926.08375,TARGET_HIT,EXACT_WIN,7292.1,1.46,48.3,STANDARD
2022-09-02,DIVISLAB,SHORT,09:15,3611.82875,138,498432.37,3624.6575,3586.17125,2.0,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PIN-BAR,SR-BREAK,STOCHASTIC,VPOC",5,39.0,CAMARILLA,"CAMARILLA: reversal at H3=3611.83, target L3=3586.17",09:55,3586.17125,TARGET_HIT,EXACT_WIN,2815.99,0.56,48.2,STANDARD
2022-09-05,MUTHOOTFIN,SHORT,09:15,1041.8912500000001,479,499065.91,1051.2825,1023.10875,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VWAP-STDDEV",5,42.5,CAMARILLA,"CAMARILLA: reversal at H3=1041.89, target L3=1023.11",15:15,1031.45,TIME_EXIT,WIN,4276.58,0.86,47.6,STANDARD
2022-09-06,DIVISLAB,SHORT,09:20,3608.00875,138,497905.21,3621.1675,3581.69125,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,PIN-BAR,RSI-EXT,SUPERTREND",5,33.0,CAMARILLA,"CAMARILLA: reversal at H3=3608.01, target L3=3581.69",10:25,3581.69125,TARGET_HIT,EXACT_WIN,2907.84,0.58,48.6,STANDARD
2022-09-07,PERSISTENT,SHORT,09:50,1658.0,301,499058.0,1674.5,1625.0,2.0,"ADX-FILTER,DAILY-BIAS,FIRST-CANDLE,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC",5,30.125,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=1658.00,15:15,1649.95,TIME_EXIT,WIN,1696.81,0.34,48.8,STANDARD
2022-09-08,BALKRISIND,SHORT,09:25,1999.725,250,499931.25,2003.808333333333,1991.5583333333338,2.0,"ADX-FILTER,CAMARILLA,CPR,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",4,39.0,CPR,"CPR: narrow CPR, breakdown below BC=1999.72",09:35,1991.5583333333338,TARGET_HIT,EXACT_WIN,1314.02,0.26,47.5,STANDARD
2022-09-09,VOLTAS,SHORT,11:45,968.2,516,499591.2,1003.94,888.325,2.23,"CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,SUPERTREND,VPOC,VWAP-STDDEV",5,39.5,DESC-TRI,Descending Triangle: breakdown below support 969.81,15:15,965.5,TIME_EXIT,WIN,665.64,0.13,47.9,STANDARD
2022-09-12,DEEPAKFERT,SHORT,12:15,867.0,576,499392.0,875.3549999999999,850.05,2.03,"CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-30,PDH-PDL,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-REV",5,42.125,FAILED-BO,"Failed BO: bull trap above 867.35, reversed on vol 1.9×",12:20,875.3549999999999,STOP_HIT,LOSS,-5543.31,-1.11,47.9,STANDARD
2022-09-13,VOLTAS,SHORT,09:20,969.915,515,499506.22,972.83,964.085,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,INTRADAY-STRUCT,MACD,PIN-BAR,RSI-EXT,SUPERTREND,VWAP-STDDEV",6,33.5,CAMARILLA,"CAMARILLA: reversal at H3=969.91, target L3=964.09",09:35,972.83,STOP_HIT,LOSS,-2230.32,-0.45,48.9,STANDARD
2022-09-14,PAGEIND,SHORT,10:20,48000.9,10,480009.0,48602.15174999999,46560.873,2.4,"DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR",6,32.55,FAILED-BO,"Failed BO: bull trap above 48242.00, reversed on vol 3.9×",15:15,48298.0,TIME_EXIT,LOSS,-3674.35,-0.77,49.4,STANDARD
2022-09-15,CHAMBLFERT,SHORT,10:30,351.0,1424,499824.0,363.7259597701148,322.0,2.28,"ADX-FILTER,BOLLINGER,CAMARILLA,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,RISE-WEDGE,STOCHASTIC,SUPERTREND",5,36.75,RISE-WEDGE,Rising Wedge: broke below lower trendline 351.56,15:15,353.7,TIME_EXIT,LOSS,-4575.67,-0.92,47.7,STANDARD
2022-09-16,IEX,SHORT,09:45,162.2,3082,499900.4,163.8,158.99999999999994,2.0,"BEAR-ENGULF,DBL-TOP,DESC-TRI,FIRST-CANDLE,INTRADAY-STRUCT,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,33.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=162.20,13:10,158.99999999999994,TARGET_HIT,EXACT_WIN,9139.26,1.83,47.7,STANDARD
2022-09-19,BRITANNIA,SHORT,09:20,3610.0,138,498180.0,3639.0,3552.0,2.0,"ADX-FILTER,DAILY-BIAS,DBL-TOP,DESC-TRI,FAILED-BO,FIRST-CANDLE,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC",7,36.125,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=3610.00,10:30,3639.0,STOP_HIT,LOSS,-4730.72,-0.95,49.0,STANDARD
2022-09-20,PFC,SHORT,09:25,90.6675,5514,499940.6,91.135,89.7325,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FAILED-BO,FIRST-CANDLE,MACD,PIN-BAR,REL-STR,SUPERTREND,VWAP-STDDEV",6,39.5,CAMARILLA,"CAMARILLA: reversal at H3=90.67, target L3=89.73",12:00,91.135,STOP_HIT,LOSS,-3308.1,-0.66,47.9,STANDARD
2022-09-21,SHRIRAMFIN,SHORT,09:30,260.74,1917,499838.58,262.28000000000003,257.65999999999997,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,45.0,CAMARILLA,"CAMARILLA: reversal at H3=260.74, target L3=257.66",09:45,257.65999999999997,TARGET_HIT,EXACT_WIN,5179.05,1.04,47.6,STANDARD
2022-09-22,HEROMOTOCO,SHORT,10:10,2612.25,191,498939.75,2651.4337499999997,2546.94375,1.67,"BEAR-ENGULF,BOLLINGER,DAILY-BIAS,DBL-TOP,FAILED-BO,INTRADAY-STRUCT,MACD,ORB-30,PDH-PDL,PIN-BAR,STOCHASTIC",6,33.0,MACD,"MACD: histogram flipped negative, MACD=2.295",15:15,2607.1,TIME_EXIT,WIN,256.75,0.05,48.9,STANDARD
2022-09-23,ICICIGI,SHORT,09:15,1196.5,358,428347.0,1252.2990000000002,1052.475,2.58,"BEAR-ENGULF,CAMARILLA,DAILY-BIAS,DESC-TRI,FAILED-BO,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,39.0,DESC-TRI,Descending Triangle: breakdown below support 1210.74,15:15,1178.7,TIME_EXIT,WIN,5744.83,1.34,47.7,STANDARD
2022-09-26,COROMANDEL,SHORT,09:35,981.05,509,499354.45,1005.95,931.2499999999998,2.0,"DAILY-BIAS,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VWAP-STDDEV",6,33.625,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=981.05,15:15,964.6,TIME_EXIT,WIN,7649.81,1.53,48.5,STANDARD
2022-09-27,HAVELLS,SHORT,09:15,1298.865,384,498764.16,1308.9299999999998,1278.735,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,ORB-15,ORB-30,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,VWAP-REV,VWAP-STDDEV",7,36.625,CAMARILLA,"CAMARILLA: reversal at H3=1298.87, target L3=1278.73",13:10,1308.9299999999998,STOP_HIT,LOSS,-4594.39,-0.92,49.5,STANDARD
2022-09-28,POWERGRID,SHORT,09:35,152.05,3288,499940.4,153.51375,147.4,3.18,"BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,MACD,ORB-15,ORB-30,PIN-BAR,RSI-EXT,SR-BREAK,SUPERTREND",5,33.0,FAILED-BO,"Failed BO: bull trap above 152.35, reversed on vol 2.3×",14:05,153.51375,STOP_HIT,LOSS,-5544.39,-1.11,48.7,STANDARD
2022-09-29,LICHSGFIN,SHORT,09:25,389.2225,1284,499761.69,391.395,384.8775,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,SR-BREAK,SUPERTREND,VWAP-STDDEV",6,39.5,CAMARILLA,"CAMARILLA: reversal at H3=389.22, target L3=384.88",10:50,391.395,STOP_HIT,LOSS,-3519.67,-0.7,48.2,STANDARD
2022-09-30,SBIN,SHORT,13:10,531.85,940,499939.0,536.5695,519.75,2.56,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,VPOC,VWAP-REV,VWAP-STDDEV",5,36.625,BEAR-ENGULF,"Bear Engulf at resistance 535.50, vol 1.5×",15:15,529.4,TIME_EXIT,WIN,1575.49,0.32,48.7,STANDARD
2022-10-03,TATACONSUM,SHORT,09:20,788.5,634,499909.0,794.9,775.7,2.0,"DAILY-BIAS,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",5,39.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=788.50,13:45,775.7,TARGET_HIT,EXACT_WIN,7391.05,1.48,47.7,STANDARD
2022-10-04,MARICO,SHORT,09:15,532.35625,939,499882.52,537.5125,522.04375,2.0,"ADX-FILTER,CAMARILLA,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",4,36.0,CAMARILLA,"CAMARILLA: reversal at H3=532.36, target L3=522.04",09:45,522.04375,TARGET_HIT,EXACT_WIN,8960.22,1.79,47.6,STANDARD
2022-10-06,SBILIFE,SHORT,09:15,1264.01125,395,499284.44,1268.1225000000002,1255.7887500000002,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,SUPERTREND,VWAP-STDDEV",5,33.5,CAMARILLA,"CAMARILLA: reversal at H3=1264.01, target L3=1255.79",09:30,1268.1225000000002,STOP_HIT,LOSS,-2352.81,-0.47,47.8,STANDARD
2022-10-07,BALRAMCHIN,SHORT,09:20,363.45,1375,499743.75,366.57374999999996,350.45,4.16,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,SUPERTREND,VWAP-STDDEV",5,33.5,FAILED-BO,"Failed BO: bull trap above 364.70, reversed on vol 1.9×",11:50,366.57374999999996,STOP_HIT,LOSS,-5026.17,-1.01,47.9,STANDARD
2022-10-10,DABUR,SHORT,09:15,539.3,927,499931.1,539.6333333333332,538.6333333333334,2.0,"CPR,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,REL-STR,STOCHASTIC",4,27.125,CPR,"CPR: narrow CPR, breakdown below BC=539.30",09:20,538.6333333333334,TARGET_HIT,EXACT_WIN,-110.46,-0.02,48.4,STANDARD
2022-10-11,CROMPTON,SHORT,09:25,393.7225,1269,499633.85,396.445,388.2775,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,VPOC",5,39.0,CAMARILLA,"CAMARILLA: reversal at H3=393.72, target L3=388.28",13:05,388.2775,TARGET_HIT,EXACT_WIN,6185.24,1.24,48.5,STANDARD
2022-10-12,BERGEPAINT,SHORT,13:15,519.4,962,499662.8,522.04725,513.05,2.4,"BOLLINGER,CAMARILLA,DAILY-BIAS,DESC-TRI,FAILED-BO,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,RSI-EXT,STOCHASTIC,SUPERTREND,VWAP-REV",7,39.125,FAILED-BO,"Failed BO: bull trap above 522.40, reversed on vol 2.6×",14:55,522.04725,STOP_HIT,LOSS,-3276.56,-0.66,48.6,STANDARD
2022-10-13,CUMMINSIND,SHORT,09:15,1215.0,411,499365.0,1223.6377499999999,1196.8,2.11,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,SUPERTREND,VPOC",5,42.0,FAILED-BO,"Failed BO: bull trap above 1217.35, reversed on vol 3.1×",11:25,1196.8,TARGET_HIT,EXACT_WIN,6756.43,1.35,48.2,STANDARD
2022-10-14,ACC,SHORT,09:20,2269.3025000000002,220,499246.55,2289.955,2227.9975,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,39.0,CAMARILLA,"CAMARILLA: reversal at H3=2269.30, target L3=2228.00",15:15,2244.1,TIME_EXIT,WIN,4819.84,0.97,47.3,STANDARD
2022-10-17,ASIANPAINT,SHORT,09:15,3200.49,156,499276.44,3217.98,3165.51,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,INTRADAY-STRUCT,OPEN-WEAK,PDH-PDL,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",4,30.625,CAMARILLA,"CAMARILLA: reversal at H3=3200.49, target L3=3165.51",12:30,3217.98,STOP_HIT,LOSS,-3457.92,-0.69,48.3,STANDARD
2022-10-18,CROMPTON,SHORT,09:15,383.2,1304,499692.8,385.11599999999993,377.48979591836735,2.98,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND,VPOC,VWAP-STDDEV",4,36.5,VPOC,VPOC: rejection at VPOC=382.63,14:00,385.11599999999993,STOP_HIT,LOSS,-3228.38,-0.65,48.0,STANDARD
2022-10-19,MAXHEALTH,SHORT,09:15,413.8,1208,499870.4,419.3,402.8,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,MACD,PDH-PDL,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,45.0,CAMARILLA,"CAMARILLA: reversal at H3=413.80, target L3=402.80",09:50,402.8,TARGET_HIT,EXACT_WIN,12566.86,2.51,47.7,STANDARD
2022-10-20,ASIANPAINT,SHORT,13:35,3198.0,156,498888.0,3237.85,3118.3,2.0,"BEAR-ENGULF,BOLLINGER,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,RSI-EXT,SUPERTREND,VWAP-STDDEV",5,33.5,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=3198.00,13:50,3118.3,TARGET_HIT,EXACT_WIN,11712.91,2.35,48.8,STANDARD
