date,symbol,signal_time,entry_price,quantity,position_rs,stop_loss,target,rr,strategies_fired,agreeing_count,composite_score,driver_strategy,reason,exit_time,exit_price,exit_reason,result,pnl_rs,pnl_pct,predicted_win_pct
2023-07-04,CIEINDIA,09:15,519.0428571428571,642,333225.51,517.9821428571429,524.4428571428571,5.09,"ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",4,4.4748,VPOC,VPOC: breakout above VAH=519.04,09:20,517.9821428571429,STOP_HIT,LOSS,-1181.97,-0.35,48.9
2023-07-05,COROMANDEL,12:20,961.75,346,332765.5,948.8,987.6500000000001,2.0,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",3,5.35,ORB-30,ORB-30: breakout above 961.75 (range=12.95),15:15,961.9,TIME_EXIT,WIN,-449.04,-0.13,47.3
2023-07-06,TATAPOWER,09:15,223.56,1491,333327.96,222.68,227.07999999999998,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC",5,6.8967,CAMARILLA,CAMARILLA: breakout above H4=223.56,09:20,227.07999999999998,TARGET_HIT,EXACT_WIN,4742.5,1.42,58.3
2023-07-07,UBL,10:20,1545.0,215,332175.0,1532.25,1570.5,2.0,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,6.1686,ORB-30,ORB-30: breakout above 1545.00 (range=12.75),10:55,1532.25,STOP_HIT,LOSS,-3239.17,-0.98,49.4
2023-07-10,ICICIPRULI,09:15,580.4214285714286,574,333161.9,580.3178571428571,588.9142857142857,82.0,"ADX-FILTER,ASC-TRI,BULL-FLAG,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",6,5.5959,VPOC,VPOC: breakout above VAH=580.42,09:20,588.9142857142857,TARGET_HIT,EXACT_WIN,4369.6,1.31,50.0
2023-07-11,PATANJALI,09:15,406.265,820,333137.3,403.9825,415.395,4.0,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,GAP-CONT,MACD,RSI-EXT,STOCHASTIC,VWAP-STDDEV",4,4.6843,CAMARILLA,CAMARILLA: breakout above H4=406.26,12:35,403.9825,STOP_HIT,LOSS,-2371.57,-0.71,50.9
2023-07-12,APOLLOTYRE,09:15,433.79285714285714,768,333152.91,430.7285714285714,441.0214285714286,2.36,"DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",2,2.5998,VPOC,VPOC: breakout above VAH=433.79,15:15,432.55,TIME_EXIT,LOSS,-1455.19,-0.44,48.2
2023-07-13,BSOFT,09:25,352.8875,944,333125.8,350.89374999999995,360.8625,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,6.381,CAMARILLA,CAMARILLA: breakout above H4=352.89,10:00,360.8625,TARGET_HIT,EXACT_WIN,7021.05,2.11,57.8
2023-07-14,BSOFT,13:55,377.05,884,333312.2,359.121,412.9080000000001,2.0,"ADX-FILTER,ASC-TRI,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,VOL-SPIKE,VPOC",6,4.5685,VOL-SPIKE,"VOL-SPIKE: price at resistance 366.45, vol 2.0x avg",15:15,379.85,TIME_EXIT,WIN,1971.6,0.59,60.0
2023-07-17,MSUMI,09:15,38.77612244897959,8596,333319.55,38.769285714285715,38.926530612244896,22.0,"ASC-TRI,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC,VWAP-STDDEV",4,5.4062,VPOC,VPOC: breakout above VAH=38.78,09:20,38.926530612244896,TARGET_HIT,EXACT_WIN,790.23,0.24,58.0
2023-07-18,APLAPOLLO,09:15,1379.908163265306,241,332557.87,1370.1173469387754,1409.7959183673468,3.05,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,RSI-EXT,STOCHASTIC,VPOC,VWAP-REV,VWAP-STDDEV",4,3.5061,VPOC,VPOC: breakout above VAH=1379.91,11:20,1370.1173469387754,STOP_HIT,LOSS,-2858.33,-0.86,50.9
2023-07-19,DEVYANI,09:15,197.3,1689,333239.7,197.2377551020408,202.15510204081636,78.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC,VWAP-STDDEV",2,4.756,VPOC,VPOC: breakout above VAH=197.30,15:15,200.5,TIME_EXIT,WIN,4898.98,1.47,59.2
2023-07-20,DRREDDY,09:35,1056.985,315,332950.27,1051.0175,1080.8549999999998,4.0,"ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,6.256,CAMARILLA,CAMARILLA: breakout above H4=1056.98,15:15,1066.95,TIME_EXIT,WIN,2635.34,0.79,57.5
2023-07-21,AAVAS,10:00,1573.95,211,332103.45,1506.978,1806.2250000000001,3.47,"ADX-FILTER,ASC-TRI,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,4.0998,ASC-TRI,Ascending Triangle: breakout above resistance 1570.89,15:15,1574.9,TIME_EXIT,WIN,-299.71,-0.09,49.0
2023-07-24,TATACOMM,11:20,1590.4,209,332393.6,1566.5,1638.2000000000003,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,RSI-EXT,STOCHASTIC,SUPERTREND,VPOC",4,5.1686,ORB-30,ORB-30: breakout above 1590.40 (range=23.90),15:15,1624.45,TIME_EXIT,WIN,6610.42,1.99,49.3
2023-07-25,DIVISLAB,09:40,3717.1775000000002,89,330828.8,3702.58875,3775.5325000000007,4.0,"ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,4.881,CAMARILLA,CAMARILLA: breakout above H4=3717.18,15:15,3722.4,TIME_EXIT,WIN,-33.82,-0.01,48.4
2023-07-26,TATACOMM,09:20,1634.0969387755101,203,331721.68,1631.5397959183674,1665.5132653061223,12.29,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",4,6.131,VPOC,VPOC: breakout above VAH=1634.10,09:50,1665.5132653061223,TARGET_HIT,EXACT_WIN,5872.99,1.77,58.2
2023-07-27,BAJAJFINSV,09:30,1649.65,202,333229.3,1601.8695,1826.0749999999998,3.69,"ASC-TRI,BOLLINGER,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-30,REL-STR,SR-BREAK,SUPERTREND,VPOC,VWAP-STDDEV",3,4.8498,ASC-TRI,Ascending Triangle: breakout above resistance 1647.54,15:15,1616.65,TIME_EXIT,LOSS,-7162.25,-2.15,48.5
2023-07-28,BEL,09:15,128.74,2589,333307.86,127.97000000000001,131.82000000000002,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,GAP-CONT,PDH-PDL,STOCHASTIC,VOL-SPIKE,VPOC,VWAP-STDDEV",5,5.6467,CAMARILLA,CAMARILLA: breakout above H4=128.74,15:15,130.1,TIME_EXIT,WIN,3016.61,0.91,59.3
2023-07-31,DIVISLAB,09:15,3700.48,90,333043.2,3589.4656,3922.5088,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND,VWAP-STDDEV",3,5.0686,SR-BREAK,SR-BREAK: breakout above resistance 3700.48,15:15,3690.0,TIME_EXIT,LOSS,-1443.73,-0.43,49.4
2023-08-01,BERGEPAINT,09:25,570.4530612244898,584,333144.59,568.9102040816326,575.8897959183674,3.52,"ADX-FILTER,ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",6,7.3498,VPOC,VPOC: breakout above VAH=570.45,09:55,575.8897959183674,TARGET_HIT,EXACT_WIN,2671.12,0.8,58.2
2023-08-02,MAPMYINDIA,09:15,1525.5714285714287,218,332574.57,1521.857142857143,1537.5714285714287,3.23,"BULL-FLAG,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,PDH-PDL,REL-STR,RSI-EXT,SR-BREAK,VPOC,VWAP-REV,VWAP-STDDEV",4,4.8303,VPOC,VPOC: breakout above VAH=1525.57,09:20,1537.5714285714287,TARGET_HIT,EXACT_WIN,2113.29,0.64,50.4
2023-08-03,ABBOTINDIA,12:50,24444.45,13,317777.85,23755.2,25822.95,2.0,"DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VOL-SPIKE,VWAP-STDDEV",4,3.256,VOL-SPIKE,"VOL-SPIKE: price at resistance 24240.00, vol 2.0x avg",15:15,24565.4,TIME_EXIT,WIN,1090.64,0.34,60.0
2023-08-04,DIVISLAB,09:45,3752.0,88,330176.0,3723.0,3810.0,2.0,"ASC-TRI,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,3.3498,ORB-30,ORB-30: breakout above 3752.00 (range=29.00),15:15,3747.0,TIME_EXIT,LOSS,-937.02,-0.28,48.7
2023-08-07,DIVISLAB,09:20,3765.3224999999998,88,331348.38,3755.16125,3805.9674999999993,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,VPOC",5,3.756,CAMARILLA,CAMARILLA: breakout above H4=3765.32,09:45,3805.9674999999993,TARGET_HIT,EXACT_WIN,3074.96,0.93,49.7
2023-08-08,BIOCON,09:45,270.05,1234,333241.7,267.025,282.15000000000003,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC",5,5.606,CAMARILLA,CAMARILLA: breakout above H4=270.05,11:40,267.025,STOP_HIT,LOSS,-4231.44,-1.27,58.2
2023-08-09,INDIACEM,09:15,217.31,1533,333136.23,216.155,221.93,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-30,PDH-PDL,REL-STR,SR-BREAK,VOL-SPIKE,VPOC",4,5.0685,CAMARILLA,CAMARILLA: breakout above H4=217.31,10:20,221.93,TARGET_HIT,EXACT_WIN,6575.45,1.97,59.3
2023-08-10,GRASIM,09:45,1843.15,180,331767.0,1827.85,1873.7500000000005,2.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,STOCHASTIC,VPOC",3,4.25,ORB-30,ORB-30: breakout above 1843.15 (range=15.30),10:45,1827.85,STOP_HIT,LOSS,-3251.36,-0.98,48.1
2023-08-11,IRCTC,09:15,654.34,509,333059.06,650.5450000000001,669.5200000000001,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC,VWAP-REV,VWAP-STDDEV",5,6.3185,CAMARILLA,CAMARILLA: breakout above H4=654.34,09:20,669.5200000000001,TARGET_HIT,EXACT_WIN,7219.2,2.17,57.7
2023-08-14,APLAPOLLO,09:20,1550.55,214,331817.7,1549.7877551020408,1572.1704081632654,28.36,"CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",2,4.225,VPOC,VPOC: rejection below VPOC=1552.24,09:55,1572.1704081632654,TARGET_HIT,EXACT_WIN,4123.5,1.24,46.8
2023-08-16,OIL,09:55,185.35,1798,333259.3,182.5,191.04999999999998,2.0,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,STOCHASTIC,SUPERTREND,VPOC",4,3.981,ORB-30,ORB-30: breakout above 185.35 (range=2.85),11:00,191.04999999999998,TARGET_HIT,EXACT_WIN,9738.91,2.92,48.3
2023-08-17,CAMS,10:15,507.77,656,333097.12,504.085,522.51,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",2,2.631,CAMARILLA,CAMARILLA: breakout above H4=507.77,15:15,507.6,TIME_EXIT,LOSS,-612.78,-0.18,48.4
2023-08-18,COROMANDEL,11:05,1075.25,310,333327.5,1060.8,1104.15,2.0,"CAMARILLA,CPR,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",2,3.85,ORB-30,ORB-30: breakout above 1075.25 (range=14.45),15:15,1071.8,TIME_EXIT,LOSS,-1570.32,-0.47,46.9
2023-08-21,BLS,09:15,259.98571428571427,1282,333301.69,259.0438775510204,264.33265306122445,4.62,"ADX-FILTER,BULL-FLAG,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",3,5.9179,VPOC,VPOC: breakout above VAH=259.99,09:20,264.33265306122445,TARGET_HIT,EXACT_WIN,5066.73,1.52,57.7
2023-08-22,BEL,09:40,131.0525,2543,333266.51,130.35125,133.85750000000002,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",4,3.256,CAMARILLA,CAMARILLA: breakout above H4=131.05,15:15,133.2,TIME_EXIT,WIN,4955.19,1.49,48.9
2023-08-23,NAVINFLUOR,12:05,4509.9,73,329222.7,4473.1,4583.499999999998,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,CPR,DAILY-BIAS,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-STDDEV",2,3.125,ORB-30,ORB-30: breakout above 4509.90 (range=36.80),15:15,4519.75,TIME_EXIT,WIN,222.41,0.07,47.2
2023-08-24,SRF,09:15,2315.95,143,331180.85,2246.31,2577.75,3.76,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND",4,3.3248,ASC-TRI,Ascending Triangle: breakout above resistance 2308.88,15:15,2311.9,TIME_EXIT,LOSS,-1077.43,-0.33,48.5
2023-08-25,RBLBANK,09:40,229.0,1455,333195.0,225.565,235.87,2.0,"ADX-FILTER,ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,REL-STR,RSI-EXT,SUPERTREND,VWAP-REV,VWAP-STDDEV",5,4.3811,REL-STR,REL-STR: stock +0.9% vs Nifty +0.1% in first 30min,10:20,225.565,STOP_HIT,LOSS,-5495.45,-1.65,50.3
2023-08-28,HSCL,09:25,194.78750000000002,1711,333281.41,192.79375000000002,202.76250000000005,4.0,"ADX-FILTER,BULL-FLAG,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",5,4.8086,CAMARILLA,CAMARILLA: breakout above H4=194.79,15:15,199.75,TIME_EXIT,WIN,7982.51,2.4,49.4
2023-08-29,SRF,09:15,2322.0,143,332046.0,2269.0305,2597.25,5.2,"ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",2,2.381,ASC-TRI,Ascending Triangle: breakout above resistance 2318.62,15:15,2375.85,TIME_EXIT,WIN,7194.54,2.17,48.5
2023-08-30,AAVAS,10:20,1627.9,204,332091.6,1590.932,1701.8360000000002,2.0,"ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC,VWAP-STDDEV",5,6.2935,VOL-SPIKE,"VOL-SPIKE: price at resistance 1623.40, vol 3.3x avg",14:45,1590.932,STOP_HIT,LOSS,-8035.48,-2.42,57.4
2023-08-31,ANGELONE,11:20,184.7,1804,333198.8,177.38,199.33999999999997,2.0,"ADX-FILTER,ASC-TRI,BULL-FLAG,CPR,DAILY-BIAS,FIRST-CANDLE,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VOL-SPIKE,VPOC",5,6.6054,VOL-SPIKE,"VOL-SPIKE: price at resistance 181.00, vol 2.0x avg",15:15,186.7,TIME_EXIT,WIN,3103.65,0.93,56.8
2023-09-01,DEVYANI,10:30,197.86499999999998,1684,333204.66,196.40749999999997,203.69499999999996,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FALL-WEDGE,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-STDDEV",3,4.9748,CAMARILLA,CAMARILLA: breakout above H4=197.86,11:30,196.40749999999997,STOP_HIT,LOSS,-2953.98,-0.89,48.0
2023-09-04,NHPC,09:15,50.7825,6563,333285.55,50.466249999999995,52.0475,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",6,8.3655,CAMARILLA,CAMARILLA: breakout above H4=50.78,10:35,52.0475,TARGET_HIT,EXACT_WIN,7794.01,2.34,57.3
2023-09-05,NHPC,09:15,51.957142857142856,6415,333305.07,51.93928571428572,52.671428571428564,40.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC,VWAP-REV,VWAP-STDDEV",5,7.2092,VPOC,VPOC: breakout above VAH=51.96,09:20,52.671428571428564,TARGET_HIT,EXACT_WIN,4076.88,1.22,57.5
2023-09-06,LAURUSLABS,09:15,405.15,822,333033.3,386.34749999999997,473.17500000000007,3.62,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,MACD,ORB-15,ORB-30,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",4,4.0748,ASC-TRI,Ascending Triangle: breakout above resistance 400.66,15:15,407.15,TIME_EXIT,WIN,1141.43,0.34,48.6
2023-09-07,MRF,10:00,109549.75,3,328649.25,108798.8,111051.65,2.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC",2,2.631,ORB-30,ORB-30: breakout above 109549.75 (range=750.95),15:15,109418.95,TIME_EXIT,LOSS,-887.38,-0.27,48.2
2023-09-08,RECLTD,09:20,246.4,1101,271286.4,228.24450000000002,318.27500000000003,3.96,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,VPOC",4,3.9435,ASC-TRI,Ascending Triangle: breakout above resistance 245.79,15:15,270.25,TIME_EXIT,WIN,25820.98,9.52,49.3
2023-09-11,USHAMART,09:15,358.54285714285714,929,333086.31,357.3357142857143,366.15714285714284,6.31,"ADX-FILTER,BULL-FLAG,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",3,4.1427,VPOC,VPOC: breakout above VAH=358.54,09:20,366.15714285714284,TARGET_HIT,EXACT_WIN,6566.73,1.97,48.6
2023-09-12,NESTLEIND,11:35,1106.7,301,333116.7,1100.8,1118.5000000000002,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,3.9498,ORB-30,ORB-30: breakout above 1106.70 (range=5.90),13:00,1118.5000000000002,TARGET_HIT,EXACT_WIN,3047.61,0.91,48.3
2023-09-13,NESTLEIND,09:50,1125.8500000000001,296,333251.6,1120.625,1146.7500000000002,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",3,5.3248,CAMARILLA,CAMARILLA: breakout above H4=1125.85,10:35,1120.625,STOP_HIT,LOSS,-2046.94,-0.61,47.7
2023-09-14,UPL,09:15,587.0949999999999,567,332882.86,585.1975,594.6849999999998,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,6.7812,CAMARILLA,CAMARILLA: breakout above H4=587.09,09:35,594.6849999999998,TARGET_HIT,EXACT_WIN,3799.06,1.14,57.3
2023-09-15,LALPATHLAB,09:15,1164.134693877551,286,332942.52,1154.1836734693877,1197.016326530612,3.3,"DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC,VWAP-STDDEV",2,3.731,VPOC,VPOC: breakout above VAH=1164.13,15:15,1165.8,TIME_EXIT,WIN,-25.24,-0.01,59.8
2023-09-18,INDUSTOWER,09:15,189.8166666666667,1756,333318.07,186.7,196.0500000000001,2.0,"ADX-FILTER,BOLLINGER,DAILY-BIAS,EMA-CROSS,GAP-CONT,MACD,RSI-EXT,STOCHASTIC,SUPERTREND,VPOC",3,3.8345,GAP-CONT,"GAP-CONT: gap 2.9%, pullback to VWAP=189.82",09:20,186.7,STOP_HIT,LOSS,-5970.19,-1.79,50.0
2023-09-20,M&MFIN,11:45,291.2,1144,333132.8,280.18199999999996,313.23600000000005,2.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",3,5.506,VOL-SPIKE,"VOL-SPIKE: price at resistance 285.90, vol 2.0x avg",15:15,287.75,TIME_EXIT,LOSS,-4445.08,-1.33,58.5
2023-09-21,NAVA,09:15,207.61020408163265,1605,333214.38,207.5489795918367,210.42653061224487,46.0,"ASC-TRI,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,VOL-SPIKE,VPOC",5,4.9435,VPOC,VPOC: breakout above VAH=207.61,09:20,210.42653061224487,TARGET_HIT,EXACT_WIN,4015.11,1.2,59.5
2023-09-22,COLPAL,10:05,1994.95,167,333156.65,1989.9357142857143,2016.1867346938775,4.24,"ASC-TRI,BOLLINGER,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,STOCHASTIC,SUPERTREND,VPOC",3,3.0,VPOC,VPOC: rejection below VPOC=1995.12,15:15,2003.55,TIME_EXIT,WIN,933.63,0.28,47.8
2023-09-25,BAJFINANCE,09:15,755.0816326530612,441,332991.0,753.8877551020408,764.3673469387754,7.78,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",4,6.6467,VPOC,VPOC: breakout above VAH=755.08,09:20,764.3673469387754,TARGET_HIT,EXACT_WIN,3590.55,1.08,57.8
2023-09-26,VBL,09:15,371.4857142857143,897,333222.69,370.62142857142857,377.4571428571429,6.91,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,PDH-PDL,REL-STR,VOL-SPIKE,VPOC",3,4.1935,VPOC,VPOC: breakout above VAH=371.49,09:20,377.4571428571429,TARGET_HIT,EXACT_WIN,4850.61,1.46,60.5
2023-09-27,DIXON,10:05,5106.591836734694,65,331928.47,5082.010204081633,5267.489795918367,6.55,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,VOL-SPIKE,VPOC",5,5.0685,VPOC,VPOC: breakout above VAH=5106.59,13:55,5267.489795918367,TARGET_HIT,EXACT_WIN,9950.33,3.0,58.8
2023-09-28,EICHERMOT,12:50,3480.0,95,330600.0,3450.0,3540.0,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-STDDEV",3,4.231,ORB-30,ORB-30: breakout above 3480.00 (range=30.00),14:35,3450.0,STOP_HIT,LOSS,-3345.69,-1.01,47.8
2023-09-29,AUROPHARMA,09:15,885.0500000000001,376,332778.8,880.375,903.7500000000001,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC",3,6.0217,CAMARILLA,CAMARILLA: breakout above H4=885.05,09:20,903.7500000000001,TARGET_HIT,EXACT_WIN,6524.72,1.96,58.8
2023-10-03,DEEPAKFERT,10:00,648.7,513,332783.1,637.0,672.1000000000001,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,STOCHASTIC,SUPERTREND,VPOC",3,3.7875,ORB-30,ORB-30: breakout above 648.70 (range=11.70),15:15,649.75,TIME_EXIT,WIN,37.3,0.01,47.3
