date,symbol,direction,signal_time,entry_price,quantity,position_rs,stop_loss,target,rr,strategies_fired,agreeing_count,composite_score,driver_strategy,reason,exit_time,exit_price,exit_reason,result,pnl_rs,pnl_pct,predicted_win_pct,conviction_tier
2025-04-17,BAJAJFINSV,LONG,09:40,1970.3734693877552,253,498504.49,1970.107142857143,1987.9510204081637,66.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",13,41.5312,VPOC,VPOC: breakout above VAH=1970.37,10:10,1970.107142857143,STOP_HIT,LOSS,-794.2,-0.16,48.6,STANDARD
2025-04-17,GODREJPROP,SHORT,09:15,2011.265,248,498793.72,2023.53,1986.735,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,STOCHASTIC,SUPERTREND,VWAP-STDDEV",12,36.125,CAMARILLA,"CAMARILLA: reversal at H3=2011.27, target L3=1986.73",09:20,1986.735,TARGET_HIT,EXACT_WIN,5359.65,1.07,70.1,HIGH
2025-04-21,BANKINDIA,LONG,09:15,109.85142857142857,4551,499933.85,109.47999999999999,111.7942857142857,5.23,"CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC",13,39.0,VPOC,VPOC: breakout above VAH=109.85,09:30,111.7942857142857,TARGET_HIT,EXACT_WIN,8106.12,1.62,49.9,STANDARD
2025-04-21,GODREJPROP,SHORT,11:00,2026.8,246,498592.8,2041.1549999999997,1975.4,3.58,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND,VPOC,VWAP-REV",13,39.5,BEAR-ENGULF,"Bear Engulf at resistance 2014.90, vol 1.6×",12:15,2041.1549999999997,STOP_HIT,LOSS,-4260.34,-0.85,66.3,MEDIUM
2025-04-22,GLENMARK,LONG,10:35,1389.805,359,498939.99,1379.6025000000002,1430.615,4.0,"BOLLINGER,CAMARILLA,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",14,39.6977,CAMARILLA,CAMARILLA: breakout above H4=1389.81,12:40,1379.6025000000002,STOP_HIT,LOSS,-4387.26,-0.88,48.9,STANDARD
2025-04-22,COALINDIA,SHORT,11:40,394.4,1267,499704.8,397.02524999999997,385.2,3.5,"BEAR-ENGULF,BOLLINGER,CAMARILLA,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,PIN-BAR,SUPERTREND,VPOC",10,30.0,FAILED-BO,"Failed BO: bull trap above 394.85, reversed on vol 3.5×",14:45,385.2,TARGET_HIT,EXACT_WIN,10934.56,2.19,67.8,MEDIUM
2025-04-23,LODHA,LONG,09:15,1336.5387755102042,374,499865.5,1325.8948979591837,1385.8367346938778,4.63,"ADX-FILTER,CAMARILLA,CPR,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC",12,36.0,VPOC,VPOC: breakout above VAH=1336.54,15:15,1368.9,TIME_EXIT,WIN,11364.79,2.27,49.3,STANDARD
2025-04-23,BLUESTARCO,SHORT,09:25,2061.75,242,498943.5,2078.8,2027.65,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,SUPERTREND",13,39.0,CAMARILLA,"CAMARILLA: reversal at H3=2061.75, target L3=2027.65",10:05,2027.65,TARGET_HIT,EXACT_WIN,7529.45,1.51,69.4,HIGH
2025-04-24,CIPLA,LONG,09:20,1536.4,325,499330.0,1524.9,1559.4,2.0,"ADX-FILTER,CAMARILLA,CPR,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC",13,39.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=1536.40,15:15,1552.3,TIME_EXIT,WIN,4435.41,0.89,49.3,STANDARD
2025-04-24,ACUTAAS,SHORT,09:15,1111.3,449,498973.7,1120.1,1093.7,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND,VWAP-REV",11,33.5,CAMARILLA,"CAMARILLA: reversal at H3=1111.30, target L3=1093.70",09:25,1093.7,TARGET_HIT,EXACT_WIN,7179.41,1.44,66.7,HIGH
2025-04-25,INFY,LONG,09:20,1484.77,336,498882.72,1478.885,1508.31,4.0,"CAMARILLA,CPR,FIRST-CANDLE,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC",9,27.0,CAMARILLA,CAMARILLA: breakout above H4=1484.77,09:50,1478.885,STOP_HIT,LOSS,-2703.18,-0.54,49.9,STANDARD
2025-04-25,PIIND,SHORT,09:30,3642.5,137,499022.5,3692.4,3542.7,2.0,"ADX-FILTER,BOLLINGER,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND",13,39.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=3642.50,11:00,3542.7,TARGET_HIT,EXACT_WIN,12952.84,2.6,67.7,HIGH
2025-04-28,MAHABANK,LONG,13:10,50.887499999999996,9825,499969.69,50.26875,53.36249999999999,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,GAP-CONT,INTRADAY-STRUCT,MACD,ORB-30,SR-BREAK,STOCHASTIC,VPOC",12,33.5338,CAMARILLA,CAMARILLA: breakout above H4=50.89,15:15,50.84,TIME_EXIT,LOSS,-1195.19,-0.24,48.8,STANDARD
2025-04-28,ADANIGREEN,SHORT,10:00,925.9,540,499986.0,931.2832499999998,903.7,4.12,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,SR-BREAK,STOCHASTIC,VWAP-REV",9,27.5,FAILED-BO,"Failed BO: bull trap above 925.95, reversed on vol 1.5×",10:10,931.2832499999998,STOP_HIT,LOSS,-3637.51,-0.73,67.4,MEDIUM
2025-04-29,TATACONSUM,LONG,11:25,1160.0,431,499960.0,1150.5,1179.0,2.0,"ADX-FILTER,CPR,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK",12,33.5338,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=1160.00,13:10,1150.5,STOP_HIT,LOSS,-4820.11,-0.96,49.7,STANDARD
2025-04-29,IGIL,SHORT,09:15,358.1,1396,499907.6,361.4482499999999,344.55,4.05,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",14,42.0,FAILED-BO,"Failed BO: bull trap above 359.00, reversed on vol 3.7×",12:25,344.55,TARGET_HIT,EXACT_WIN,18197.83,3.64,68.9,MEDIUM
2025-04-30,ATUL,LONG,09:45,6761.5,73,493589.5,6560.0,7164.5,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",13,36.6977,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=6761.50,15:15,6786.0,TIME_EXIT,WIN,1066.91,0.22,48.6,STANDARD
2025-04-30,VBL,SHORT,10:25,533.85,936,499683.6,537.2227499999999,523.45,3.08,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,MACD,PDH-PDL,SR-BREAK,SUPERTREND,VPOC,VWAP-STDDEV",10,30.125,BEAR-ENGULF,"Bear Engulf at resistance 539.00, vol 2.1×",11:55,523.45,TARGET_HIT,EXACT_WIN,9011.49,1.8,68.1,MEDIUM
2025-05-02,PIIND,LONG,13:30,3704.9,90,333441.0,3484.8,4349.55,2.93,"ASC-TRI,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-STDDEV",14,37.4165,ASC-TRI,Ascending Triangle: breakout above resistance 3700.28,15:15,3700.0,TIME_EXIT,LOSS,-942.47,-0.28,49.2,STANDARD
2025-05-02,FSL,SHORT,09:20,335.09000000000003,1492,499954.28,339.38,326.51,2.0,"ADX-FILTER,CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",14,42.0,CAMARILLA,"CAMARILLA: reversal at H3=335.09, target L3=326.51",11:30,326.51,TARGET_HIT,EXACT_WIN,12079.83,2.42,69.4,HIGH
2025-05-05,ITC,LONG,10:45,410.58673469387753,1217,499684.06,410.0831632653061,415.1908163265306,9.14,"ADX-FILTER,CAMARILLA,CPR,DAILY-BIAS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",14,42.0,VPOC,VPOC: breakout above VAH=410.59,10:50,415.1908163265306,TARGET_HIT,EXACT_WIN,4870.25,0.97,49.7,STANDARD
2025-05-05,OFSS,SHORT,09:15,8254.3625,60,495261.75,8314.725,8133.6375,2.0,"BOLLINGER,CAMARILLA,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND,VPOC,VWAP-STDDEV",12,36.125,CAMARILLA,"CAMARILLA: reversal at H3=8254.36, target L3=8133.64",11:50,8133.6375,TARGET_HIT,EXACT_WIN,6525.19,1.32,69.2,HIGH
2025-05-06,BALKRISIND,LONG,09:30,2720.0,183,497760.0,2697.3,2765.3999999999996,2.0,"BULL-FLAG,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",14,37.1665,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=2720.00,15:15,2734.0,TIME_EXIT,WIN,1834.12,0.37,49.2,STANDARD
2025-05-06,MRF,SHORT,09:15,137157.125,3,411471.38,137854.25,135762.875,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,STOCHASTIC,SUPERTREND,VPOC",13,39.0,CAMARILLA,"CAMARILLA: reversal at H3=137157.12, target L3=135762.88",10:15,135762.875,TARGET_HIT,EXACT_WIN,3576.93,0.87,69.1,HIGH
2025-05-07,MARICO,LONG,09:30,730.0,488,356240.0,689.04,839.2,2.67,"ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC",13,39.0,ASC-TRI,Ascending Triangle: breakout above resistance 727.23,15:15,736.5,TIME_EXIT,WIN,2636.58,0.74,49.6,STANDARD
2025-05-07,PHOENIXLTD,SHORT,09:20,1479.9,337,498726.3,1498.2,1443.3000000000002,2.0,"DAILY-BIAS,FAILED-BO,FIRST-CANDLE,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,STOCHASTIC,VWAP-REV",9,28.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=1479.90,11:15,1498.2,STOP_HIT,LOSS,-6897.8,-1.38,67.9,HIGH
2025-05-08,LTM,LONG,12:10,4670.0,84,392280.0,4434.012,5527.4,3.63,"ASC-TRI,CPR,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",13,36.6327,ASC-TRI,Ascending Triangle: breakout above resistance 4664.70,15:15,4601.6,TIME_EXIT,LOSS,-6323.09,-1.61,49.2,STANDARD
2025-05-08,PIDILITIND,SHORT,09:25,1484.7,336,498859.2,1497.0,1460.1000000000001,2.0,"ADX-FILTER,DBL-TOP,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",13,39.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=1484.70,15:15,1480.1,TIME_EXIT,WIN,819.13,0.16,68.9,HIGH
2025-05-09,CASTROLIND,LONG,10:00,192.42,2598,499907.16,187.73,201.79999999999998,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND",11,31.1977,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=192.42,15:15,194.49,TIME_EXIT,WIN,4644.82,0.93,48.5,STANDARD
2025-05-09,DLF,SHORT,09:20,642.0,778,499476.0,651.0,624.0,2.0,"DAILY-BIAS,DBL-TOP,FIRST-CANDLE,OPEN-WEAK,ORB-30,PDH-PDL,PIN-BAR,REL-STR,STOCHASTIC",8,24.5,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=642.00,09:50,624.0,TARGET_HIT,EXACT_WIN,13283.81,2.66,68.5,HIGH
2025-05-12,PIIND,LONG,09:15,3697.045,135,499101.08,3667.3725,3815.7350000000006,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,INTRADAY-STRUCT,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",13,47.1,CAMARILLA,CAMARILLA: breakout above H4=3697.05,12:55,3667.3725,STOP_HIT,LOSS,-4730.3,-0.95,49.8,STANDARD
2025-05-12,DMART,SHORT,12:05,4015.7,124,497946.8,4043.7179999999994,3850.0,5.91,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,REL-STR,RSI-EXT,SR-BREAK,VWAP-STDDEV",12,36.125,BEAR-ENGULF,"Bear Engulf at resistance 3994.60, vol 3.0×",15:15,4019.7,TIME_EXIT,LOSS,-1222.39,-0.25,67.8,MEDIUM
2025-05-13,PIDILITIND,LONG,10:00,1556.665,321,499689.46,1548.3325,1589.995,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",13,39.25,CAMARILLA,CAMARILLA: breakout above H4=1556.66,10:45,1548.3325,STOP_HIT,LOSS,-3401.1,-0.68,49.6,STANDARD
2025-05-13,ITC,SHORT,09:20,413.85,1208,499930.8,417.55,406.45000000000005,2.0,"ADX-FILTER,BEAR-ENGULF,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,SUPERTREND,VPOC",12,36.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=413.85,12:55,406.45000000000005,TARGET_HIT,EXACT_WIN,8215.49,1.64,68.7,HIGH
2025-05-14,MAXHEALTH,LONG,09:20,1173.938775510204,425,498923.98,1171.5418367346938,1187.7877551020408,5.78,"CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",14,37.1665,VPOC,VPOC: breakout above VAH=1173.94,09:30,1171.5418367346938,STOP_HIT,LOSS,-1745.34,-0.35,49.5,STANDARD
2025-05-14,CROMPTON,SHORT,09:20,333.83875,1497,499756.61,336.32750000000004,328.86125000000004,2.0,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VPOC",15,45.0,CAMARILLA,"CAMARILLA: reversal at H3=333.84, target L3=328.86",09:55,328.86125000000004,TARGET_HIT,EXACT_WIN,6727.0,1.35,68.5,HIGH
2025-05-15,LTF,LONG,09:40,175.66,2846,499928.36,173.37,180.23999999999998,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",14,42.1639,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=175.66,15:15,178.1,TIME_EXIT,WIN,6209.93,1.24,48.6,STANDARD
2025-05-15,CROMPTON,SHORT,09:50,329.55,1517,499927.35,334.0,320.65000000000003,2.0,"ADX-FILTER,DAILY-BIAS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",13,39.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=329.55,15:15,327.4,TIME_EXIT,WIN,2534.6,0.51,69.5,HIGH
2025-05-16,ABFRL,LONG,09:15,210.72857142857143,2372,499848.17,210.184693877551,213.23877551020408,4.62,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",14,42.25,VPOC,VPOC: breakout above VAH=210.73,09:20,213.23877551020408,TARGET_HIT,EXACT_WIN,5220.79,1.04,49.4,STANDARD
2025-05-16,JSWSTEEL,SHORT,10:20,1029.1,485,499113.5,1036.7579999999998,990.0,5.11,"ADX-FILTER,BEAR-ENGULF,CPR,FAILED-BO,FIRST-CANDLE,ORB-15,ORB-30,PIN-BAR,REL-STR,SUPERTREND,VPOC",11,33.0,BEAR-ENGULF,"Bear Engulf at resistance 1040.60, vol 1.8×",15:15,1021.2,TIME_EXIT,WIN,3105.99,0.62,67.1,MEDIUM
2025-05-19,NESTLEIND,LONG,09:15,1201.4,416,499782.4,1159.0919999999999,1322.3000000000002,2.86,"ASC-TRI,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND",14,37.1665,ASC-TRI,Ascending Triangle: breakout above resistance 1198.15,15:15,1204.4,TIME_EXIT,WIN,518.4,0.1,49.6,STANDARD
2025-05-19,JSWSTEEL,SHORT,09:15,1030.9824999999998,484,498995.53,1037.665,1017.6175,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC",12,36.0,CAMARILLA,"CAMARILLA: reversal at H3=1030.98, target L3=1017.62",12:00,1017.6175,TARGET_HIT,EXACT_WIN,5744.82,1.15,69.6,HIGH
2025-05-20,AMBUJACEM,LONG,09:35,568.9,878,499494.2,565.45,575.7999999999998,2.0,"CPR,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,ORB-15,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",12,33.7838,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=568.90,11:10,565.45,STOP_HIT,LOSS,-3754.92,-0.75,49.2,STANDARD
2025-05-20,LTF,SHORT,09:15,176.45175,2833,499887.81,177.3235,174.70825000000002,2.0,"BOLLINGER,CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VPOC",13,39.0,CAMARILLA,"CAMARILLA: reversal at H3=176.45, target L3=174.71",09:30,174.70825000000002,TARGET_HIT,EXACT_WIN,4213.4,0.84,69.2,HIGH
2025-05-21,BDL,LONG,09:50,1841.5,271,499046.5,1816.75,1940.5,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,STOCHASTIC,SUPERTREND,VPOC",14,37.1665,CAMARILLA,CAMARILLA: breakout above H4=1841.50,15:15,1881.0,TIME_EXIT,WIN,9968.42,2.0,49.7,STANDARD
2025-05-21,MAXHEALTH,SHORT,11:40,1164.5,429,499570.5,1172.4329999999998,1136.1,3.58,"ADX-FILTER,FAILED-BO,FIRST-CANDLE,MACD,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VPOC",10,30.0,FAILED-BO,"Failed BO: bull trap above 1174.70, reversed on vol 2.0×",13:30,1136.1,TARGET_HIT,EXACT_WIN,11462.24,2.29,68.1,MEDIUM
2025-05-22,MOTHERSON,LONG,09:25,98.13,5095,499972.35,96.83,100.72999999999999,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VPOC",13,36.6977,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=98.13,15:15,98.85,TIME_EXIT,WIN,2936.62,0.59,49.1,STANDARD
2025-05-22,360ONE,SHORT,10:25,994.3,470,467321.0,1036.7735908045972,837.95,3.68,"FAILED-BO,FIRST-CANDLE,MACD,ORB-30,PDH-PDL,PIN-BAR,RISE-WEDGE,SR-BREAK,SUPERTREND,VPOC",10,30.0,RISE-WEDGE,Rising Wedge: broke below lower trendline 996.22,15:15,992.4,TIME_EXIT,WIN,209.16,0.04,67.2,STANDARD
2025-05-23,KPITTECH,LONG,09:20,1339.035,373,499460.06,1332.5175,1365.1050000000002,4.0,"CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",11,33.25,CAMARILLA,CAMARILLA: breakout above H4=1339.04,11:20,1332.5175,STOP_HIT,LOSS,-3157.28,-0.63,49.4,STANDARD
2025-05-23,PATANJALI,SHORT,09:15,571.3125,875,499898.44,573.9250000000001,566.0875000000001,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",15,45.0,CAMARILLA,"CAMARILLA: reversal at H3=571.31, target L3=566.09",12:00,566.0875000000001,TARGET_HIT,EXACT_WIN,3845.72,0.77,68.5,HIGH
2025-05-26,VEDL,LONG,09:30,224.4625,2227,499877.99,223.15625,229.68750000000003,4.0,"CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,MACD,ORB-15,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,VPOC",13,39.0,CAMARILLA,CAMARILLA: breakout above H4=224.46,15:15,224.85,TIME_EXIT,WIN,133.54,0.03,48.9,STANDARD
2025-05-26,INDUSTOWER,SHORT,09:25,382.2,1308,499917.6,385.0,376.59999999999997,2.0,"DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",13,39.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=382.20,11:45,376.59999999999997,TARGET_HIT,EXACT_WIN,6600.19,1.32,69.3,HIGH
2025-05-27,PIIND,LONG,09:40,3692.5,135,498487.5,3690.1785714285716,3715.714285714286,10.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",13,39.1639,VPOC,VPOC: breakout above VAH=3692.50,09:45,3690.1785714285716,STOP_HIT,LOSS,-1039.99,-0.21,48.8,STANDARD
2025-05-27,BIOCON,SHORT,09:20,333.49125000000004,1499,499903.38,334.63250000000005,331.20875,2.0,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,PDH-PDL,SR-BREAK,SUPERTREND,VWAP-STDDEV",12,36.125,CAMARILLA,"CAMARILLA: reversal at H3=333.49, target L3=331.21",09:30,331.20875,TARGET_HIT,EXACT_WIN,2694.65,0.54,68.6,HIGH
2025-05-28,UNIONBANK,LONG,09:20,136.38,3666,499969.08,135.52,138.09999999999997,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC",13,39.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=136.38,13:15,138.09999999999997,TARGET_HIT,EXACT_WIN,5571.66,1.11,49.6,STANDARD
2025-05-28,LUPIN,SHORT,09:15,1977.7075,252,498382.29,1987.415,1958.2925,2.0,"CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,VPOC",13,39.0,CAMARILLA,"CAMARILLA: reversal at H3=1977.71, target L3=1958.29",09:30,1958.2925,TARGET_HIT,EXACT_WIN,4168.67,0.84,70.3,HIGH
2025-05-29,GRANULES,LONG,09:15,529.4225000000001,944,499774.84,525.3112500000001,545.8675000000003,4.0,"ADX-FILTER,BULL-FLAG,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC",13,36.5338,CAMARILLA,CAMARILLA: breakout above H4=529.42,11:30,525.3112500000001,STOP_HIT,LOSS,-4606.55,-0.92,49.8,STANDARD
2025-05-29,ABFRL,SHORT,09:20,87.38624999999999,5721,499936.74,87.9225,86.31375,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND,VPOC,VWAP-STDDEV",14,42.125,CAMARILLA,"CAMARILLA: reversal at H3=87.39, target L3=86.31",10:05,86.31375,TARGET_HIT,EXACT_WIN,5410.46,1.08,68.5,HIGH
