date,symbol,direction,signal_time,entry_price,quantity,position_rs,stop_loss,target,rr,strategies_fired,agreeing_count,composite_score,driver_strategy,reason,exit_time,exit_price,exit_reason,result,pnl_rs,pnl_pct,predicted_win_pct,conviction_tier
2024-09-05,HINDUNILVR,LONG,09:30,2843.85,175,497673.75,2841.6397959183673,2874.792857142857,14.0,"ASC-TRI,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",13,34.1665,VPOC,VPOC: breakout above VAH=2843.85,09:55,2841.6397959183673,STOP_HIT,LOSS,-1112.22,-0.22,49.8,STANDARD
2024-09-05,INDIANB,SHORT,09:15,527.8487499999999,947,499872.77,532.6474999999999,518.25125,2.0,"CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VPOC",13,39.0,CAMARILLA,"CAMARILLA: reversal at H3=527.85, target L3=518.25",09:50,518.25125,TARGET_HIT,EXACT_WIN,8365.29,1.67,69.5,HIGH
2024-09-06,DABUR,LONG,09:30,651.7234693877551,767,499871.9,650.3372448979592,659.0326530612246,5.27,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",14,37.1665,VPOC,VPOC: breakout above VAH=651.72,09:40,650.3372448979592,STOP_HIT,LOSS,-1791.13,-0.36,49.5,STANDARD
2024-09-06,ABCAPITAL,SHORT,09:20,224.135,2230,499821.05,224.85,222.70499999999998,2.0,"CAMARILLA,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,RISE-WEDGE,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",13,39.0,CAMARILLA,"CAMARILLA: reversal at H3=224.13, target L3=222.70",09:35,222.70499999999998,TARGET_HIT,EXACT_WIN,2462.06,0.49,68.8,HIGH
2024-09-09,BERGEPAINT,LONG,09:45,601.0,831,499431.0,594.45,614.0999999999999,2.0,"CPR,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,VPOC",12,33.5338,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=601.00,15:15,602.45,TIME_EXIT,WIN,475.86,0.1,50.0,MEDIUM
2024-09-09,MAXHEALTH,SHORT,09:15,898.6325,556,499639.67,904.765,886.3675,2.0,"ADX-FILTER,CAMARILLA,CPR,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,VPOC,VWAP-REV,VWAP-STDDEV",12,33.625,CAMARILLA,"CAMARILLA: reversal at H3=898.63, target L3=886.37",09:20,886.3675,TARGET_HIT,EXACT_WIN,6094.82,1.22,67.7,HIGH
2024-09-10,ITC,LONG,09:20,422.38367346938776,1183,499679.89,421.86326530612246,429.4612244897959,13.6,"ASC-TRI,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,VPOC",11,30.5338,VPOC,VPOC: breakout above VAH=422.38,09:30,421.86326530612246,STOP_HIT,LOSS,-1343.63,-0.27,49.6,STANDARD
2024-09-10,HDFCAMC,SHORT,09:15,2121.5249999999996,235,498558.37,2127.85,2108.875,2.0,"ADX-FILTER,BEAR-ENGULF,CAMARILLA,DBL-TOP,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",15,45.0,CAMARILLA,"CAMARILLA: reversal at H3=2121.52, target L3=2108.88",09:20,2108.875,TARGET_HIT,EXACT_WIN,2247.51,0.45,68.9,HIGH
2024-09-11,SHYAMMETL,LONG,11:10,828.4438775510204,603,499551.66,828.2882653061224,840.2704081632652,76.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",13,36.6977,VPOC,VPOC: breakout above VAH=828.44,12:15,828.2882653061224,STOP_HIT,LOSS,-822.06,-0.16,48.9,STANDARD
2024-09-11,KFINTECH,SHORT,09:15,1000.0225,499,499011.23,1006.045,987.9775,2.0,"CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",11,33.0,CAMARILLA,"CAMARILLA: reversal at H3=1000.02, target L3=987.98",09:45,987.9775,TARGET_HIT,EXACT_WIN,5286.33,1.06,69.0,HIGH
2024-09-12,SONACOMS,LONG,09:45,734.5625,680,499502.5,728.30625,759.5875000000001,4.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VPOC",13,36.6977,CAMARILLA,CAMARILLA: breakout above H4=734.56,10:35,728.30625,STOP_HIT,LOSS,-4979.11,-1.0,48.8,STANDARD
2024-09-12,NLCINDIA,SHORT,09:25,268.98249999999996,1858,499769.48,271.265,264.4175,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",13,39.0,CAMARILLA,"CAMARILLA: reversal at H3=268.98, target L3=264.42",10:45,264.4175,TARGET_HIT,EXACT_WIN,7758.02,1.55,69.5,HIGH
2024-09-13,NUVAMA,LONG,09:15,1370.0,210,287700.0,1275.12,1587.25,2.29,"ASC-TRI,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",14,37.1665,ASC-TRI,Ascending Triangle: breakout above resistance 1369.38,15:15,1392.0,TIME_EXIT,WIN,4176.89,1.45,49.9,STANDARD
2024-09-13,INDIANB,SHORT,09:15,510.26375,979,499548.21,513.0275,504.73625,2.0,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,REL-STR,RSI-EXT,SUPERTREND,VPOC,VWAP-STDDEV",14,42.125,CAMARILLA,"CAMARILLA: reversal at H3=510.26, target L3=504.74",15:15,506.75,TIME_EXIT,WIN,2713.63,0.54,67.6,HIGH
2024-09-16,ICICIBANK,LONG,09:35,1253.0,399,499947.0,1244.7,1269.6,2.0,"ADX-FILTER,ASC-TRI,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",15,42.6327,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=1253.00,15:15,1262.35,TIME_EXIT,WIN,2998.86,0.6,49.8,MEDIUM
2024-09-16,COALINDIA,SHORT,09:15,462.55875,1080,499563.45,464.7175,458.24125,2.0,"ADX-FILTER,BEAR-ENGULF,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,STOCHASTIC,SUPERTREND,VPOC",14,42.0,CAMARILLA,"CAMARILLA: reversal at H3=462.56, target L3=458.24",10:25,458.24125,TARGET_HIT,EXACT_WIN,3937.25,0.79,68.8,HIGH
2024-09-17,INFY,LONG,09:35,1953.3,255,498091.5,1877.04,2186.125,3.05,"ASC-TRI,CPR,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC",11,33.0,ASC-TRI,Ascending Triangle: breakout above resistance 1952.34,15:15,1954.2,TIME_EXIT,LOSS,-496.99,-0.1,49.9,STANDARD
2024-09-17,PIIND,SHORT,10:10,4615.25,108,498447.0,4751.5562609195385,4185.15,3.16,"BOLLINGER,CPR,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,RISE-WEDGE,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",14,42.0,RISE-WEDGE,Rising Wedge: broke below lower trendline 4617.92,15:15,4696.0,TIME_EXIT,LOSS,-9452.78,-1.9,67.0,STANDARD
2024-09-18,ABFRL,LONG,09:25,250.49249999999998,1996,499983.03,249.29625,255.27749999999995,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,REL-STR,SR-BREAK,SUPERTREND,VPOC",13,34.1665,CAMARILLA,CAMARILLA: breakout above H4=250.49,09:30,249.29625,STOP_HIT,LOSS,-3114.71,-0.62,49.8,STANDARD
2024-09-18,GLAND,SHORT,09:15,1862.79375,268,499228.73,1874.6875,1839.0062500000001,2.0,"CAMARILLA,DAILY-BIAS,DESC-TRI,FIRST-CANDLE,MACD,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",12,36.0,CAMARILLA,"CAMARILLA: reversal at H3=1862.79, target L3=1839.01",10:05,1839.0062500000001,TARGET_HIT,EXACT_WIN,5650.84,1.13,69.4,HIGH
2024-09-19,AXISBANK,LONG,09:15,1249.17,400,499668.0,1242.1850000000002,1277.1100000000001,4.0,"CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,GAP-CONT,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",10,27.7838,CAMARILLA,CAMARILLA: breakout above H4=1249.17,12:15,1242.1850000000002,STOP_HIT,LOSS,-3520.25,-0.7,49.9,STANDARD
2024-09-19,AMBUJACEM,SHORT,09:15,622.15,803,499586.45,625.2607499999999,615.4489795918367,2.15,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",15,45.0,VPOC,VPOC: rejection at VPOC=621.17,10:05,615.4489795918367,TARGET_HIT,EXACT_WIN,4655.65,0.93,69.1,HIGH
2024-09-20,MANKIND,LONG,09:15,2478.795,201,498237.8,2460.3975,2552.385,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,INTRADAY-STRUCT,ORB-15,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-REV,VWAP-STDDEV",13,39.375,CAMARILLA,CAMARILLA: breakout above H4=2478.80,09:35,2552.385,TARGET_HIT,EXACT_WIN,14053.37,2.82,50.0,STANDARD
2024-09-20,GLENMARK,SHORT,09:15,1671.2337499999999,299,499698.89,1685.2175,1643.2662500000001,2.0,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",16,48.0,CAMARILLA,"CAMARILLA: reversal at H3=1671.23, target L3=1643.27",10:15,1643.2662500000001,TARGET_HIT,EXACT_WIN,7638.56,1.53,68.7,HIGH
2024-09-23,JINDALSAW,LONG,10:00,357.7,1397,499706.9,351.25,370.59999999999997,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,STOCHASTIC,SUPERTREND",12,33.6977,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=357.70,15:15,359.55,TIME_EXIT,WIN,1853.89,0.37,48.6,MEDIUM
2024-09-23,SBICARD,SHORT,09:20,786.0,636,499896.0,791.7,774.5999999999999,2.0,"ADX-FILTER,DBL-TOP,FAILED-BO,FIRST-CANDLE,MACD,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",13,39.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=786.00,11:00,791.7,STOP_HIT,LOSS,-4356.04,-0.87,68.4,HIGH
2024-09-24,APOLLOTYRE,LONG,09:25,520.5,960,499680.0,518.4,524.7,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SUPERTREND,VPOC",13,36.6977,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=520.50,09:30,518.4,STOP_HIT,LOSS,-2742.88,-0.55,49.1,MEDIUM
2024-09-24,ZYDUSLIFE,SHORT,09:15,1058.27625,472,499506.39,1062.5525,1049.72375,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,ORB-15,ORB-30,PIN-BAR,SR-BREAK,SUPERTREND,VPOC",12,36.0,CAMARILLA,"CAMARILLA: reversal at H3=1058.28, target L3=1049.72",14:50,1049.72375,TARGET_HIT,EXACT_WIN,3310.85,0.66,68.3,HIGH
2024-09-25,AXISBANK,LONG,09:45,1241.85,402,499223.7,1231.1,1263.35,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",15,40.1665,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=1241.85,14:50,1263.35,TARGET_HIT,EXACT_WIN,7908.31,1.58,49.8,MEDIUM
2024-09-25,ZYDUSLIFE,SHORT,09:15,1055.6287499999999,473,499312.4,1059.6574999999998,1047.57125,2.0,"CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC",13,39.0,CAMARILLA,"CAMARILLA: reversal at H3=1055.63, target L3=1047.57",09:35,1047.57125,TARGET_HIT,EXACT_WIN,3085.4,0.62,69.8,HIGH
2024-09-26,TATASTEEL,LONG,09:45,158.53714285714284,3153,499867.61,158.50551020408162,160.6881632653061,68.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VPOC",14,42.065,VPOC,VPOC: breakout above VAH=158.54,10:25,158.50551020408162,STOP_HIT,LOSS,-828.39,-0.17,48.9,STANDARD
2024-09-26,YESBANK,SHORT,09:40,22.72,22007,499999.04,22.89,22.379999999999995,2.0,"ADX-FILTER,BEAR-ENGULF,CPR,DAILY-BIAS,DESC-TRI,FAILED-BO,FIRST-CANDLE,MACD,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",13,39.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=22.72,10:40,22.89,STOP_HIT,LOSS,-4472.24,-0.89,67.3,HIGH
2024-09-27,APOLLOHOSP,LONG,09:15,7153.35,69,493581.15,6947.721,7732.525,2.82,"ADX-FILTER,ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,EMA-CROSS,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,SUPERTREND,VWAP-STDDEV",13,34.4165,ASC-TRI,Ascending Triangle: breakout above resistance 7144.26,15:15,7230.35,TIME_EXIT,WIN,4588.64,0.93,49.5,STANDARD
2024-09-27,BHARATFORG,SHORT,10:15,1533.9,325,498517.5,1542.12225,1502.6,3.81,"ADX-FILTER,BOLLINGER,CPR,DAILY-BIAS,DBL-TOP,DESC-TRI,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,PIN-BAR,REL-STR,VWAP-STDDEV",12,36.125,FAILED-BO,"Failed BO: bull trap above 1534.00, reversed on vol 1.4×",15:15,1524.3,TIME_EXIT,WIN,2394.9,0.48,66.6,MEDIUM
2024-09-30,AUBANK,LONG,09:25,732.2,682,499360.4,720.0,756.6000000000001,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",14,39.6977,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=732.20,15:15,739.4,TIME_EXIT,WIN,4178.47,0.84,49.1,MEDIUM
2024-09-30,LAURUSLABS,SHORT,09:25,463.65,1078,499814.7,467.9,455.15,2.0,"ADX-FILTER,CPR,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",13,39.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=463.65,15:15,463.0,TIME_EXIT,LOSS,-27.56,-0.01,68.6,HIGH
2024-10-01,BAJFINANCE,LONG,09:35,771.0,648,499608.0,766.0,781.0,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",11,30.6977,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=771.00,09:45,781.0,TARGET_HIT,EXACT_WIN,5746.49,1.15,47.8,MEDIUM
2024-10-01,MPHASIS,SHORT,09:15,2974.505,168,499716.84,2996.01,2931.495,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-STDDEV",13,39.125,CAMARILLA,"CAMARILLA: reversal at H3=2974.51, target L3=2931.49",15:15,2953.2,TIME_EXIT,WIN,2852.76,0.57,68.9,HIGH
2024-10-03,SHREECEM,LONG,09:30,26403.5,18,475263.0,26208.3,26793.9,2.0,"ADX-FILTER,ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VWAP-REV",14,42.7889,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=26403.50,12:05,26208.3,STOP_HIT,LOSS,-4206.0,-0.88,48.5,MEDIUM
2024-10-03,MANAPPURAM,SHORT,09:45,194.51,2570,499890.7,196.45,190.63,2.0,"ADX-FILTER,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC",11,33.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=194.51,11:00,190.63,TARGET_HIT,EXACT_WIN,9248.54,1.85,69.3,HIGH
2024-10-04,CEATLTD,LONG,09:55,3070.25,162,497380.5,3054.89875,3146.486734693877,4.97,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PIN-BAR,RSI-EXT,SR-BREAK,SUPERTREND,VPOC",11,33.6639,VPOC,VPOC: rejection below VPOC=3073.56,10:00,3054.89875,STOP_HIT,LOSS,-3210.27,-0.65,48.3,STANDARD
2024-10-04,FSL,SHORT,11:45,304.05,1644,499858.2,305.57025,297.3214285714286,4.43,"ADX-FILTER,BEAR-ENGULF,CPR,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,REL-STR,SR-BREAK,SUPERTREND,VPOC,VWAP-STDDEV",12,36.125,VPOC,VPOC: rejection at VPOC=303.52,15:05,297.3214285714286,TARGET_HIT,EXACT_WIN,10339.38,2.07,66.7,HIGH
2024-10-07,DIVISLAB,LONG,09:30,5495.3225,90,494579.03,5457.66125,5645.967500000001,4.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,ORB-15,REL-STR,SR-BREAK,VWAP-REV,VWAP-STDDEV",8,24.44,CAMARILLA,CAMARILLA: breakout above H4=5495.32,10:25,5457.66125,STOP_HIT,LOSS,-4108.35,-0.83,48.9,STANDARD
2024-10-07,IDFCFIRSTB,SHORT,09:20,72.43725,6902,499961.9,72.8745,71.56275,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",15,45.0,CAMARILLA,"CAMARILLA: reversal at H3=72.44, target L3=71.56",09:50,71.56275,TARGET_HIT,EXACT_WIN,5310.39,1.06,69.0,HIGH
2024-10-08,AJANTPHARM,LONG,09:30,3300.95,151,498443.45,3205.2,3492.45,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",12,36.6639,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=3300.95,15:15,3396.1,TIME_EXIT,WIN,13629.49,2.73,48.3,MEDIUM
2024-10-08,ICICIGI,SHORT,09:15,2111.3075,236,498268.57,2134.765,2064.3925,2.0,"CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VWAP-STDDEV",11,33.125,CAMARILLA,"CAMARILLA: reversal at H3=2111.31, target L3=2064.39",12:05,2064.3925,TARGET_HIT,EXACT_WIN,10351.72,2.08,70.0,HIGH
2024-10-09,FIVESTAR,LONG,09:40,810.25,617,499924.25,804.05,822.6500000000001,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,PDH-PDL,REL-STR,STOCHASTIC,VPOC",10,32.5312,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=810.25,10:50,804.05,STOP_HIT,LOSS,-4551.18,-0.91,48.8,MEDIUM
2024-10-09,CANBK,SHORT,10:10,102.46,4879,499902.34,103.1331,99.15,4.92,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,MACD,ORB-15,ORB-30,RSI-EXT,SR-BREAK,SUPERTREND,VWAP-STDDEV",12,36.125,FAILED-BO,"Failed BO: bull trap above 102.61, reversed on vol 3.7×",15:15,100.9,TIME_EXIT,WIN,6886.81,1.38,67.4,MEDIUM
2024-10-10,HCLTECH,LONG,09:20,1816.465306122449,275,499527.96,1816.109693877551,1825.7112244897958,26.0,"ASC-TRI,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",13,39.25,VPOC,VPOC: breakout above VAH=1816.47,09:25,1825.7112244897958,TARGET_HIT,EXACT_WIN,1812.35,0.36,49.8,STANDARD
2024-10-10,UNIONBANK,SHORT,09:15,111.79425,4472,499943.89,112.6385,110.10575,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,PDH-PDL,PIN-BAR,STOCHASTIC,SUPERTREND",12,36.0,CAMARILLA,"CAMARILLA: reversal at H3=111.79, target L3=110.11",15:15,110.26,TIME_EXIT,WIN,6136.26,1.23,68.2,HIGH
2024-10-11,JSWINFRA,LONG,09:45,322.5775,1550,499995.12,319.53875,334.73249999999996,4.0,"ADX-FILTER,CAMARILLA,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",14,37.1665,CAMARILLA,CAMARILLA: breakout above H4=322.58,14:20,319.53875,STOP_HIT,LOSS,-5435.24,-1.09,50.0,STANDARD
2024-10-11,SBICARD,SHORT,09:15,740.95,674,499400.3,743.7,735.45,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SUPERTREND,VPOC,VWAP-STDDEV",12,36.125,CAMARILLA,"CAMARILLA: reversal at H3=740.95, target L3=735.45",10:20,735.45,TARGET_HIT,EXACT_WIN,2981.03,0.6,69.5,HIGH
2024-10-14,GAIL,LONG,09:35,214.81,2327,499862.87,213.2,218.03000000000003,2.0,"ADX-FILTER,BOLLINGER,CPR,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",11,35.7812,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=214.81,11:30,213.2,STOP_HIT,LOSS,-4472.23,-0.89,48.4,MEDIUM
2024-10-14,IFCI,SHORT,09:20,60.9005,8210,499993.1,61.291,60.119499999999995,2.0,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",13,39.0,CAMARILLA,"CAMARILLA: reversal at H3=60.90, target L3=60.12",13:20,60.119499999999995,TARGET_HIT,EXACT_WIN,5686.78,1.14,67.3,HIGH
2024-10-15,LAURUSLABS,LONG,09:30,482.7,1035,499594.5,477.0,494.09999999999997,2.0,"ADX-FILTER,CPR,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-STDDEV",14,37.4165,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=482.70,10:25,477.0,STOP_HIT,LOSS,-6623.19,-1.33,49.3,MEDIUM
2024-10-15,MAHABANK,SHORT,09:15,54.50625,9173,499985.83,54.8225,53.873749999999994,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VWAP-STDDEV",13,39.125,CAMARILLA,"CAMARILLA: reversal at H3=54.51, target L3=53.87",10:05,53.873749999999994,TARGET_HIT,EXACT_WIN,5076.35,1.02,68.6,HIGH
2024-10-16,WELSPUNLIV,LONG,09:20,162.35,3079,499875.65,161.0,165.04999999999998,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,EMA-CROSS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,SUPERTREND,VPOC",13,36.6977,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=162.35,12:55,165.04999999999998,TARGET_HIT,EXACT_WIN,7577.98,1.52,49.3,MEDIUM
